frame, x, y, z
14,387.47,151.024,1252
14,423.51,152.262,1256
14,459.949,153.164,1275
14,174.677,164.277,1256
14,209.7,165.532,1256
14,244.879,167.277,1243
14,280.324,168.94,1247
14,315.861,170.487,1247
14,351.021,172.01,1247
14,386.209,173.449,1247
14,421.582,174.751,1256
14,457.548,175.704,1265
14,175.008,186.006,1243
14,209.842,187.642,1247
14,244.776,189.65,1252
14,280.021,191.458,1243
14,315.486,193.021,1238
14,350.311,194.496,1247
14,385.255,195.823,1247
14,420.361,197.034,1252
14,455.975,197.984,1256
14,175.33,209.321,1238
14,209.927,210.725,1243
14,244.509,212.613,1247
14,279.359,214.365,1238
14,314.474,215.844,1243
14,349.481,217.086,1238
14,384.694,218.117,1243
14,420.142,219.012,1238
14,456.183,219.667,1256
14,175.624,233.424,1229
14,209.955,234.524,1243
14,244.124,236.046,1225
14,278.48,237.579,1234
14,313.282,238.859,1238
14,348.657,239.75,1243
14,384.505,240.348,1238
14,420.691,240.777,1234
14,457.283,241.084,1252
14,175.875,257.791,1225
14,209.938,258.6,1243
14,243.725,259.7,1225
14,277.638,260.937,1221
14,312.189,261.962,1234
14,348.028,262.438,1238
14,384.597,262.561,1238
14,421.574,262.504,1234
14,458.715,262.461,1247
14,176.003,282.013,1216
14,209.863,282.561,1243
14,243.427,283.311,1238
14,277.104,284.238,1225
14,311.489,285.006,1225
14,347.771,285.076,1234
14,384.869,284.806,1229
14,422.404,284.371,1234
14,460.008,284.017,1238
15,174.002,103.002,1252
15,209.419,102.947,1256
15,244.978,103.043,1261
15,280.633,103.423,1261
15,316.501,104.01,1261
15,353.026,104.81,1270
15,389.854,105.622,1265
15,426.924,106.35,1270
15,464.012,106.98,1275
15,174.135,123.482,1265
15,209.438,123.78,1243
15,244.901,124.324,1256
15,280.473,125.099,1261
15,316.201,125.998,1261
15,352.282,126.987,1256
15,388.603,127.935,1256
15,425.171,128.766,1261
15,461.865,129.463,1275
15,174.383,143.836,1256
15,209.562,144.563,1252
15,244.913,145.706,1247
15,280.437,146.935,1256
15,316.043,148.138,1256
15,351.634,149.293,1256
15,387.327,150.346,1256
15,423.234,151.269,1256
15,459.5,152.013,1275
15,174.685,164.502,1256
15,209.718,165.701,1256
15,244.908,167.42,1243
15,280.355,169.039,1243
15,315.878,170.466,1247
15,351.019,171.72,1247
15,386.176,172.819,1247
15,421.499,173.792,1256
15,457.359,174.562,1265
15,175.008,186.006,1243
15,209.846,187.638,1243
15,244.785,189.676,1252
15,280.028,191.501,1243
15,315.486,193.019,1238
15,350.334,194.267,1247
15,385.298,195.309,1247
15,420.41,196.233,1252
15,455.977,196.997,1256
15,175.324,209.225,1243
15,209.917,210.62,1243
15,244.5,212.552,1252
15,279.349,214.343,1238
15,314.474,215.811,1243
15,349.52,216.927,1238
15,384.777,217.785,1243
15,420.25,218.511,1238
15,456.243,219.093,1256
15,175.615,233.315,1229
15,209.937,234.39,1243
15,244.103,235.937,1225
15,278.462,237.501,1238
15,313.283,238.798,1238
15,348.702,239.68,1243
15,384.598,240.253,1238
15,420.805,240.675,1238
15,457.343,241.035,1252
15,175.867,257.72,1225
15,209.917,258.49,1243
15,243.701,259.588,1225
15,277.618,260.84,1221
15,312.189,261.905,1234
15,348.071,262.484,1238
15,384.683,262.736,1238
15,421.668,262.836,1234
15,458.747,262.963,1247
15,176.003,282.013,1216
15,209.848,282.511,1243
15,243.408,283.246,1238
15,277.088,284.183,1225
15,311.49,285.008,1225
15,347.81,285.276,1234
15,384.941,285.256,1229
15,422.47,285.106,1234
15,460.008,285.017,1238
16,174.002,103.002,1252
16,209.419,102.885,1256
16,244.978,102.939,1261
16,280.633,103.324,1261
16,316.501,104.012,1261
16,353.026,105.075,1261
16,389.854,106.205,1265
16,426.924,107.204,1270
16,464.012,107.983,1275
16,174.135,123.468,1265
16,209.438,123.705,1247
16,244.901,124.206,1256
16,280.473,124.984,1261
16,316.201,125.995,1261
16,352.282,127.252,1256
16,388.603,128.543,1256
16,425.171,129.677,1261
16,461.865,130.536,1275
16,174.383,143.819,1256
16,209.562,144.489,1247
16,244.913,145.59,1247
16,280.437,146.824,1256
16,316.043,148.14,1256
16,351.634,149.559,1256
16,387.327,150.965,1256
16,423.234,152.222,1256
16,459.5,153.144,1275
16,174.685,164.489,1256
16,209.718,165.641,1256
16,244.908,167.324,1243
16,280.355,168.944,1247
16,315.878,170.467,1247
16,351.019,171.973,1252
16,386.176,173.41,1247
16,421.499,174.725,1256
16,457.359,175.691,1265
16,175.008,186.006,1243
16,209.846,187.602,1243
16,244.785,189.614,1252
16,280.028,191.438,1243
16,315.486,193.021,1238
16,350.334,194.485,1247
16,385.298,195.808,1247
16,420.41,197.027,1252
16,455.977,197.985,1256
16,175.324,209.242,1238
16,209.917,210.615,1243
16,244.5,212.534,1247
16,279.349,214.33,1238
16,314.474,215.845,1243
16,349.52,217.091,1243
16,384.777,218.121,1243
16,420.25,219.021,1243
16,456.243,219.676,1256
16,175.615,233.344,1229
16,209.937,234.412,1243
16,244.103,235.959,1225
16,278.462,237.538,1234
16,313.283,238.857,1238
16,348.702,239.764,1243
16,384.598,240.364,1238
16,420.805,240.794,1238
16,457.343,241.095,1252
16,175.867,257.747,1225
16,209.917,258.52,1243
16,243.701,259.628,1225
16,277.618,260.9,1221
16,312.189,261.961,1238
16,348.071,262.455,1238
16,384.683,262.582,1238
16,421.668,262.522,1234
16,458.747,262.469,1247
16,176.003,282.013,1216
16,209.848,282.517,1243
16,243.408,283.262,1238
16,277.088,284.21,1225
16,311.49,285.006,1225
16,347.81,285.092,1234
16,384.941,284.824,1229
16,422.47,284.384,1234
16,460.008,284.017,1238
17,174.002,102.002,1252
17,209.419,102.245,1256
17,244.978,102.63,1261
17,280.633,103.24,1261
17,316.501,104.013,1261
17,353.026,105.094,1261
17,389.854,106.158,1265
17,426.924,107.121,1270
17,464.012,107.973,1275
17,174.135,122.74,1265
17,209.438,123.337,1243
17,244.901,124.179,1256
17,280.473,125.198,1261
17,316.201,126.279,1261
17,352.282,127.432,1256
17,388.603,128.486,1256
17,425.171,129.411,1261
17,461.865,130.228,1275
17,174.383,143.368,1256
17,209.562,144.393,1252
17,244.913,145.839,1247
17,280.437,147.342,1256
17,316.043,148.727,1256
17,351.634,149.91,1256
17,387.327,150.897,1256
17,423.234,151.747,1256
17,459.5,152.496,1275
17,174.685,164.292,1256
17,209.718,165.781,1256
17,244.908,167.796,1243
17,280.355,169.712,1243
17,315.878,171.323,1247
17,351.019,172.471,1247
17,386.176,173.346,1247
17,421.499,174.101,1256
17,457.359,174.765,1265
17,175.008,186.007,1243
17,209.846,187.901,1243
17,244.785,190.208,1252
17,280.028,192.315,1243
17,315.486,194.019,1238
17,350.334,195.048,1247
17,385.298,195.778,1247
17,420.41,196.408,1252
17,455.977,196.992,1256
17,175.324,209.333,1238
17,209.917,210.968,1243
17,244.5,213.118,1252
17,279.349,215.117,1243
17,314.474,216.677,1243
17,349.52,217.601,1243
17,384.777,218.159,1243
17,420.25,218.605,1238
17,456.243,219.04,1256
17,175.615,233.444,1229
17,209.937,234.72,1243
17,244.103,236.418,1225
17,278.462,238.088,1234
17,313.283,239.395,1238
17,348.702,240.146,1243
17,384.598,240.503,1238
17,420.805,240.72,1234
17,457.343,240.992,1252
17,175.867,257.806,1225
17,209.917,258.726,1243
17,243.701,259.907,1225
17,277.618,261.173,1221
17,312.189,262.19,1238
17,348.071,262.708,1238
17,384.683,262.851,1238
17,421.668,262.845,1234
17,458.747,262.945,1247
17,176.003,282.013,1221
17,209.848,282.614,1247
17,243.408,283.379,1238
17,277.088,284.271,1225
17,311.49,285.007,1225
17,347.81,285.282,1234
17,384.941,285.244,1229
17,422.47,285.074,1234
17,460.008,285.017,1238
18,174.002,103.002,1252
18,209.419,102.915,1256
18,244.978,102.994,1261
18,280.633,103.383,1261
18,316.501,104.01,1261
18,353.026,104.856,1265
18,389.854,105.709,1265
18,426.924,106.428,1270
18,464.012,106.991,1275
18,174.135,123.486,1265
18,209.438,123.752,1243
18,244.901,124.278,1256
18,280.473,125.065,1256
18,316.201,126.024,1261
18,352.282,127.113,1256
18,388.603,128.177,1261
18,425.171,129.08,1261
18,461.865,129.765,1275
18,174.383,143.84,1256
18,209.562,144.532,1252
18,244.913,145.653,1247
18,280.437,146.892,1256
18,316.043,148.167,1256
18,351.634,149.477,1256
18,387.327,150.728,1256
18,423.234,151.823,1256
18,459.5,152.623,1275
18,174.685,164.503,1256
18,209.718,165.666,1256
18,244.908,167.359,1243
18,280.355,168.981,1247
18,315.878,170.482,1247
18,351.019,171.935,1252
18,386.176,173.296,1247
18,421.499,174.53,1256
18,457.359,175.433,1265
18,175.008,186.006,1243
18,209.846,187.602,1243
18,244.785,189.613,1252
18,280.028,191.437,1243
18,315.486,193.021,1238
18,350.334,194.487,1247
18,385.298,195.814,1247
18,420.41,197.036,1252
18,455.977,197.997,1256
18,175.324,209.227,1243
18,209.917,210.588,1243
18,244.5,212.496,1252
18,279.349,214.291,1243
18,314.474,215.83,1243
18,349.52,217.134,1243
18,384.777,218.247,1243
18,420.25,219.233,1238
18,456.243,219.955,1256
18,175.615,233.318,1229
18,209.937,234.363,1243
18,244.103,235.891,1225
18,278.462,237.466,1238
18,313.283,238.828,1238
18,348.702,239.851,1247
18,384.598,240.612,1238
18,420.805,241.208,1238
18,457.343,241.632,1252
18,175.867,257.725,1229
18,209.917,258.466,1243
18,243.701,259.55,1225
18,277.618,260.814,1221
18,312.189,261.93,1238
18,348.071,262.597,1238
18,384.683,262.957,1238
18,421.668,263.131,1234
18,458.747,263.251,1247
18,176.003,282.013,1221
18,209.848,282.484,1247
18,243.408,283.205,1238
18,277.088,284.15,1229
18,311.49,285.008,1225
18,347.81,285.314,1234
18,384.941,285.328,1229
18,422.47,285.169,1234
18,460.008,285.017,1238
19,175.002,103.002,1252
19,210.149,102.915,1256
19,245.423,102.994,1261
19,280.822,103.383,1261
19,316.499,104.01,1261
19,352.977,104.856,1265
19,389.813,105.709,1265
19,426.905,106.428,1270
19,464.012,106.991,1275
19,174.886,123.486,1265
19,209.967,123.752,1247
19,245.202,124.278,1256
19,280.576,125.065,1261
19,316.167,126.024,1261
19,352.212,127.113,1256
19,388.545,128.177,1256
19,425.137,129.08,1261
19,461.851,129.765,1275
19,174.86,143.84,1256
19,209.873,144.532,1247
19,245.077,145.653,1247
19,280.48,146.892,1252
19,316.008,148.167,1256
19,351.573,149.477,1256
19,387.275,150.728,1252
19,423.202,151.823,1256
19,459.483,152.623,1275
19,174.898,164.503,1256
19,209.827,165.666,1256
19,244.955,167.359,1243
19,280.358,168.981,1243
19,315.858,170.482,1247
19,350.984,171.935,1252
19,386.142,173.296,1247
19,421.479,174.53,1256
19,457.349,175.433,1265
19,175.008,186.006,1243
19,209.805,187.602,1247
19,244.748,189.613,1252
19,280.007,191.437,1243
19,315.487,193.021,1238
19,350.325,194.487,1252
19,385.286,195.814,1252
19,420.406,197.036,1252
19,455.977,197.997,1256
19,175.243,209.227,1243
19,209.807,210.588,1243
19,244.42,212.496,1252
19,279.313,214.291,1238
19,314.474,215.83,1243
19,349.527,217.134,1243
19,384.783,218.247,1243
19,420.259,219.233,1238
19,456.25,219.955,1256
19,175.534,233.318,1229
19,209.823,234.363,1243
19,244.016,235.891,1225
19,278.421,237.466,1234
19,313.281,238.828,1238
19,348.717,239.851,1247
19,384.616,240.612,1238
19,420.823,241.208,1238
19,457.352,241.632,1252
19,175.823,257.725,1229
19,209.835,258.466,1247
19,243.629,259.55,1225
19,277.581,260.814,1221
19,312.188,261.93,1238
19,348.088,262.597,1238
19,384.704,262.957,1238
19,421.687,263.131,1234
19,458.754,263.251,1247
19,176.003,282.013,1221
19,209.804,282.484,1247
19,243.358,283.205,1238
19,277.06,284.15,1229
19,311.49,285.008,1225
19,347.825,285.314,1234
19,384.96,285.328,1229
19,422.484,285.169,1234
19,460.008,285.017,1238
20,174.002,102.002,1252
20,209.416,102.178,1256
20,244.975,102.558,1261
20,280.631,103.211,1261
20,316.501,104.013,1261
20,353.027,104.973,1265
20,389.855,105.837,1265
20,426.925,106.504,1270
20,464.012,106.993,1275
20,174.135,122.725,1265
20,209.434,123.26,1247
20,244.897,124.112,1256
20,280.471,125.193,1261
20,316.201,126.335,1261
20,352.284,127.477,1256
20,388.604,128.468,1256
20,425.172,129.247,1261
20,461.865,129.809,1275
20,174.383,143.328,1261
20,209.558,144.292,1247
20,244.909,145.756,1247
20,280.435,147.318,1256
20,316.043,148.786,1256
20,351.635,150.068,1256
20,387.328,151.15,1256
20,423.235,152.042,1256
20,459.5,152.671,1275
20,174.685,164.243,1256
20,209.714,165.673,1252
20,244.905,167.701,1243
20,280.353,169.657,1247
20,315.878,171.357,1247
20,351.02,172.689,1247
20,386.177,173.793,1252
20,421.5,174.763,1256
20,457.359,175.458,1265
20,175.008,186.006,1243
20,209.844,187.84,1243
20,244.782,190.135,1252
20,280.027,192.248,1243
20,315.486,194.021,1238
20,350.335,195.279,1252
20,385.299,196.309,1247
20,420.411,197.253,1252
20,455.977,197.992,1256
20,175.324,209.521,1243
20,209.917,211.038,1243
20,244.499,213.116,1252
20,279.349,215.071,1238
20,314.474,216.677,1243
20,349.52,217.806,1243
20,384.777,218.663,1243
20,420.251,219.41,1238
20,456.243,219.95,1252
20,175.615,233.896,1234
20,209.936,234.99,1243
20,244.103,236.532,1225
20,278.462,238.092,1238
20,313.283,239.393,1238
20,348.702,240.294,1247
20,384.599,240.894,1238
20,420.806,241.329,1238
20,457.343,241.631,1252
20,175.867,258.547,1229
20,209.916,259.22,1243
20,243.701,260.162,1225
20,277.618,261.243,1221
20,312.189,262.182,1234
20,348.071,262.784,1238
20,384.683,263.089,1238
20,421.668,263.193,1234
20,458.747,263.253,1247
20,176.003,283.013,1225
20,209.848,283.312,1247
20,243.407,283.775,1238
20,277.088,284.42,1225
20,311.49,285.006,1225
20,347.81,285.297,1234
20,384.941,285.334,1229
20,422.47,285.177,1234
20,460.008,285.017,1238
21,174.002,103.002,1252
21,209.416,102.959,1256
21,244.975,103.058,1261
21,280.631,103.43,1261
21,316.501,104.011,1261
21,353.027,104.91,1265
21,389.855,105.779,1265
21,426.925,106.471,1270
21,464.012,106.992,1275
21,174.135,123.506,1265
21,209.434,123.864,1247
21,244.897,124.481,1256
21,280.471,125.328,1261
21,316.201,126.3,1261
21,352.284,127.39,1256
21,388.604,128.391,1261
21,425.172,129.195,1261
21,461.865,129.787,1275
21,174.383,143.861,1261
21,209.558,144.697,1247
21,244.909,145.992,1247
21,280.435,147.393,1256
21,316.043,148.75,1256
21,351.635,149.995,1256
21,387.328,151.084,1252
21,423.235,151.995,1256
21,459.5,152.645,1275
21,174.685,164.513,1256
21,209.714,165.869,1256
21,244.905,167.807,1243
21,280.353,169.685,1243
21,315.878,171.336,1247
21,351.02,172.651,1252
21,386.177,173.758,1252
21,421.5,174.738,1256
21,457.359,175.442,1265
21,175.008,186.006,1243
21,209.844,187.825,1243
21,244.782,190.114,1252
21,280.027,192.234,1243
21,315.486,194.021,1238
21,350.335,195.285,1252
21,385.299,196.316,1247
21,420.411,197.258,1252
21,455.977,197.992,1256
21,175.324,209.249,1243
21,209.917,210.813,1243
21,244.499,212.97,1247
21,279.349,215.017,1238
21,314.474,216.697,1243
21,349.52,217.855,1243
21,384.777,218.711,1243
21,420.251,219.443,1243
21,456.243,219.966,1252
21,175.615,233.358,1234
21,209.936,234.561,1243
21,244.103,236.265,1225
21,278.462,237.995,1238
21,313.283,239.426,1238
21,348.702,240.376,1247
21,384.599,240.972,1238
21,420.806,241.382,1238
21,457.343,241.655,1252
21,175.867,257.759,1225
21,209.916,258.602,1247
21,243.701,259.775,1225
21,277.618,261.093,1225
21,312.189,262.215,1238
21,348.071,262.879,1238
21,384.683,263.177,1238
21,421.668,263.249,1234
21,458.747,263.272,1247
21,176.003,282.013,1225
21,209.848,282.53,1252
21,243.407,283.27,1238
21,277.088,284.196,1225
21,311.49,285.008,1225
21,347.81,285.37,1234
21,384.941,285.403,1229
21,422.47,285.215,1234
21,460.008,285.017,1238
22,174.002,103.002,1256
22,209.416,102.891,1256
22,244.975,102.966,1261
22,280.631,103.356,1261
22,316.501,104.012,1261
22,353.027,105.104,1265
22,389.855,106.219,1265
22,426.925,107.193,1270
22,464.012,107.984,1275
22,174.135,123.465,1265
22,209.434,123.759,1247
22,244.897,124.36,1256
22,280.471,125.23,1261
22,316.201,126.27,1261
22,352.284,127.502,1256
22,388.604,128.689,1261
22,425.172,129.712,1265
22,461.865,130.527,1275
22,174.383,143.792,1256
22,209.558,144.573,1247
22,244.909,145.869,1247
22,280.435,147.303,1256
22,316.043,148.72,1256
22,351.635,150.046,1256
22,387.328,151.241,1256
22,423.235,152.287,1256
22,459.5,153.104,1275
22,174.685,164.447,1256
22,209.714,165.762,1256
22,244.905,167.715,1247
22,280.353,169.627,1247
22,315.878,171.321,1247
22,351.02,172.655,1247
22,386.177,173.792,1252
22,421.5,174.827,1256
22,457.359,175.637,1265
22,175.008,186.006,1247
22,209.844,187.795,1243
22,244.782,190.087,1252
22,280.027,192.219,1243
22,315.486,194.021,1238
22,350.335,195.247,1252
22,385.299,196.255,1247
22,420.411,197.199,1252
22,455.977,197.991,1256
22,175.324,209.446,1243
22,209.917,210.938,1243
22,244.499,213.045,1247
22,279.349,215.044,1238
22,314.474,216.679,1243
22,349.52,217.776,1243
22,384.777,218.587,1247
22,420.251,219.311,1238
22,456.243,219.896,1252
22,175.615,233.824,1234
22,209.936,234.896,1243
22,244.103,236.466,1225
22,278.462,238.068,1234
22,313.283,239.392,1238
22,348.702,240.265,1243
22,384.599,240.819,1238
22,420.806,241.233,1238
22,457.343,241.581,1252
22,175.867,258.511,1229
22,209.916,259.161,1247
22,243.701,260.115,1225
22,277.618,261.226,1221
22,312.189,262.181,1238
22,348.071,262.759,1238
22,384.683,263.026,1238
22,421.668,263.12,1234
22,458.747,263.228,1243
22,176.003,283.013,1225
22,209.848,283.283,1252
22,243.407,283.746,1238
22,277.088,284.409,1225
22,311.49,285.006,1225
22,347.81,285.274,1234
22,384.941,285.282,1229
22,422.47,285.127,1234
22,460.008,285.017,1238
23,174.002,103.002,1247
23,209.446,102.86,1256
23,245.008,102.91,1261
23,280.645,103.297,1261
23,316.501,104.014,1261
23,353.122,105.324,1265
23,390.12,106.717,1261
23,427.489,107.969,1270
23,464.992,108.976,1275
23,174.126,123.447,1265
23,209.453,123.711,1247
23,244.914,124.285,1256
23,280.458,125.148,1261
23,316.144,126.241,1261
23,352.211,127.644,1256
23,388.554,129.058,1261
23,425.258,130.309,1261
23,462.257,131.296,1275
23,174.374,143.77,1256
23,209.578,144.528,1247
23,244.932,145.803,1247
23,280.436,147.232,1256
23,315.98,148.691,1261
23,351.446,150.132,1256
23,386.997,151.482,1256
23,422.837,152.685,1256
23,459.267,153.62,1275
23,174.681,164.433,1256
23,209.74,165.734,1256
23,244.941,167.675,1243
23,280.385,169.587,1247
23,315.842,171.304,1247
23,350.769,172.695,1247
23,385.653,173.909,1252
23,420.734,175.021,1256
23,456.607,175.889,1265
23,175.008,186.006,1243
23,209.873,187.794,1243
23,244.826,190.086,1252
23,280.076,192.218,1243
23,315.484,194.021,1238
23,350.071,195.245,1252
23,384.714,196.25,1247
23,419.518,197.19,1252
23,454.986,197.979,1256
23,175.319,209.462,1243
23,209.941,210.965,1243
23,244.534,213.083,1247
23,279.381,215.085,1238
23,314.441,216.696,1243
23,349.28,217.732,1243
23,384.276,218.46,1247
23,419.525,219.1,1243
23,455.539,219.623,1252
23,175.604,233.851,1234
23,209.951,234.945,1243
23,244.12,236.535,1225
23,278.46,238.142,1234
23,313.223,239.421,1238
23,348.53,240.177,1243
23,384.302,240.569,1238
23,420.459,240.821,1238
23,457.164,241.049,1252
23,175.856,258.535,1229
23,209.927,259.215,1243
23,243.708,260.195,1225
23,277.598,261.312,1221
23,312.134,262.211,1238
23,348.015,262.616,1238
23,384.665,262.651,1238
23,421.795,262.512,1234
23,459.177,262.448,1243
23,176.003,283.013,1225
23,209.871,283.316,1252
23,243.431,283.803,1238
23,277.094,284.468,1225
23,311.49,285.004,1225
23,347.917,285.054,1234
23,385.23,284.78,1234
23,423.06,284.343,1234
23,461.008,284.017,1238
24,174.002,103.002,1247
24,209.431,102.847,1256
24,244.987,102.915,1261
24,280.627,103.334,1261
24,316.502,104.011,1261
24,353.164,104.909,1265
24,390.197,105.796,1265
24,427.559,106.502,1270
24,464.99,106.982,1275
24,174.12,123.449,1265
24,209.433,123.652,1247
24,244.89,124.18,1256
24,280.438,125.008,1261
24,316.145,126.024,1261
24,352.258,127.174,1256
24,388.647,128.287,1256
24,425.358,129.197,1261
24,462.29,129.805,1275
24,174.366,143.775,1256
24,209.559,144.413,1252
24,244.911,145.552,1247
24,280.418,146.836,1256
24,315.981,148.167,1256
24,351.494,149.536,1256
24,387.097,150.843,1256
24,422.959,151.963,1256
24,459.33,152.696,1275
24,174.675,164.439,1256
24,209.728,165.562,1256
24,244.93,167.281,1243
24,280.375,168.939,1243
24,315.842,170.48,1247
24,350.809,171.979,1252
24,385.738,173.386,1252
24,420.846,174.65,1256
24,456.668,175.502,1261
24,175.008,186.006,1243
24,209.874,187.573,1243
24,244.832,189.597,1252
24,280.081,191.43,1243
24,315.484,193.021,1238
24,350.094,194.497,1252
24,384.755,195.838,1247
24,419.561,197.071,1252
24,454.976,197.986,1256
24,175.329,209.427,1243
24,209.958,210.717,1243
24,244.563,212.586,1252
24,279.411,214.338,1238
24,314.457,215.832,1243
24,349.277,217.093,1243
24,384.237,218.168,1247
24,419.428,219.113,1243
24,455.328,219.734,1252
24,175.621,233.791,1238
24,209.981,234.709,1243
24,244.168,236.12,1225
24,278.515,237.58,1238
24,313.253,238.829,1238
24,348.489,239.745,1247
24,384.152,240.404,1238
24,420.168,240.884,1238
24,456.693,241.147,1252
24,175.871,258.483,1229
